a_1	a_2	luminosity_distance	ra	dec	cos_theta_jn	cos_tilt_1	cos_tilt_2	mass_1	mass_2	tilt_1	tilt_2	theta_jn	chirp_mass	total_mass	symmetric_mass_ratio	mass_ratio	log_likelihood	inverted_mass_ratio	redshift	comoving_distance	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source
3.424562624478533213e-01	4.657605970056206135e-01	9.239931208253844943e+02	3.154215464787292200e-01	-4.449020514807681126e-01	-9.245545257923429849e-01	4.236064289573659991e-02	7.962188172654129925e-01	4.773726342442441961e+01	2.515911109136547807e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.750661186815595460e+00	2.986692430493022954e+01	7.289637451578990124e+01	2.260169204617759608e-01	5.270329567843011764e-01	0.000000000000000000e+00	1.897414548990472571e+00	1.843839361344241368e-01	7.801410555506070068e+02	4.030556474805681688e+01	2.124236096402947993e+01	6.154792571208629681e+01	2.521726561271126599e+01
2.874285118978625042e-01	3.082472001092898539e-01	9.289669614907356845e+02	2.850584597898755956e-01	-4.424482375153401814e-01	-7.188446793495237852e-01	-5.758006541155233915e-01	8.849287256240776500e-01	4.102078589126088559e+01	2.762224944726803599e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.372935290834915723e+00	2.919029713237278401e+01	6.864303533852891803e+01	2.404750704183569732e-01	6.733720197484737158e-01	0.000000000000000000e+00	1.485063190438967728e+00	1.852786641814548052e-01	7.837483144899032368e+02	3.460855841827672918e+01	2.330443488269804320e+01	5.791299330097477593e+01	2.462737077321087398e+01
3.526522989645090034e-01	5.445578204791291094e-02	1.110146154919841592e+03	2.723734536687371088e-01	-4.478996382737842064e-01	-8.244181534429390057e-01	1.655529996529304382e-01	4.551950560050556649e-01	4.425766423398208360e+01	2.615912991450327496e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.539969724060780809e+00	2.941926516986594109e+01	7.041679414848536567e+01	2.334851618555171260e-01	5.910644035845360467e-01	0.000000000000000000e+00	1.691863008388690082e+00	2.173567896069291405e-01	9.119250236686722246e+02	3.635554063675316883e+01	2.148846594345587491e+01	5.784400658020904729e+01	2.416651011521863879e+01
2.147514617246742419e-01	3.212539397580385647e-02	9.815422261619420397e+02	2.595976445120555254e-01	-4.977149651628330340e-01	-8.870120611370231334e-01	1.824286369564710741e-01	-6.466946636114559999e-01	4.498256069146687963e+01	2.506041204112758791e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.661629768664662610e+00	2.898321211032906319e+01	7.004297273259446399e+01	2.297752472329683271e-01	5.571139494039855089e-01	0.000000000000000000e+00	1.794964927856904424e+00	1.946888507632308085e-01	8.215816041486897348e+02	3.765211390625235310e+01	2.097651788172097298e+01	5.862863178797331898e+01	2.426005071681471392e+01
1.909758083963793984e-01	1.814799677676174339e-01	1.265861778210676221e+03	2.187572581568964503e-01	-5.762938747582202481e-01	-8.090222449759406631e-01	-1.426578809771973655e-01	-7.675337369751217276e-01	3.600706210847688737e+01	2.980290686347025897e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.513283055782708608e+00	2.849242743248017007e+01	6.580996897194714279e+01	2.477781130937750931e-01	8.276961550954742286e-01	0.000000000000000000e+00	1.208172822652112677e+00	2.441875059806942749e-01	1.017412205695539342e+03	2.894022157865616407e+01	2.395371012826478108e+01	5.289393170692094515e+01	2.290042883047748390e+01
2.959556704441870245e-01	2.368586145378409058e-01	1.336366694730860445e+03	3.026499819544303804e-01	-2.715523233663317826e-01	-9.885826970686145687e-01	4.070061230029449195e-01	3.665671712951764638e-01	4.469812058822492418e+01	2.722102059694337939e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.990337272708042615e+00	3.018195044155137552e+01	7.191914118516830001e+01	2.352364851494168907e-01	6.089969832895919533e-01	0.000000000000000000e+00	1.642044258738925899e+00	2.561329459650356632e-01	1.063872321797535733e+03	3.558390911710797155e+01	2.167049330596976020e+01	5.725440242307772820e+01	2.402767202190036855e+01
2.397997822988476857e-01	1.113058225898839460e-01	9.817830351841723768e+02	2.355925091479473821e-01	-6.294705572909119473e-01	-8.776347371914945406e-01	1.548758677801095329e-01	9.885620963182930598e-01	4.686495094571419173e+01	2.470725601036858166e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.641701493221755737e+00	2.932612811006899278e+01	7.157220695608276628e+01	2.260392532985030234e-01	5.272011495112439716e-01	0.000000000000000000e+00	1.896809217747489562e+00	1.947317477489317883e-01	8.217536281773433302e+02	3.922633765614360613e+01	2.068017030343510498e+01	5.990650795957870400e+01	2.454620308309724663e+01
4.909105069556359835e-01	6.646390610110376462e-01	8.540463627274351666e+02	2.111372537955746864e-01	-5.564191340814477194e-01	-6.211836709471574292e-01	-1.464380529741914905e-01	4.972948783495150793e-01	4.845148648364009603e+01	2.394860963102444984e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.241048557212759640e+00	2.929574979500120335e+01	7.240009611466454942e+01	2.213650863470090213e-01	4.942801835215278050e-01	0.000000000000000000e+00	2.023144025065787499e+00	1.717158993564322500e-01	7.288805761631831501e+02	4.135088250509546981e+01	2.043892179339572124e+01	6.178980429849119105e+01	2.500243430262571565e+01
7.956511746348244873e-01	4.719488782019362616e-01	1.123755699431084395e+03	2.725273001004513418e-01	-2.499785343761559697e-01	-8.282720411935975413e-01	2.439272751834702935e-01	1.407046555797942557e-02	4.943515397024584956e+01	2.542538594984404554e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.546813100597506097e+00	3.053032842221716336e+01	7.486053992008989155e+01	2.242836086334935863e-01	5.143179277877264477e-01	0.000000000000000000e+00	1.944322657196441817e+00	2.197277476846479505e-01	9.213098237357540938e+02	4.052966251205343440e+01	2.084513203713522600e+01	6.137479454918865684e+01	2.503044509741739887e+01
5.872087471835207850e-01	7.016272032402608438e-01	5.493214592394597275e+02	2.802903562104608337e-01	-5.309011437225152896e-01	-1.490509872289728643e-01	8.198510151930987755e-01	-5.859839575917089594e-01	4.964247230901907670e+01	2.627765401254231392e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.720404796531697977e+00	3.113096699547138613e+01	7.592012632156138352e+01	2.263216748211017426e-01	5.293381411176850682e-01	0.000000000000000000e+00	1.889151607115488574e+00	1.144704779525949762e-01	4.928969986990990151e+02	4.454355076342422848e+01	2.357860035989222425e+01	6.812215112331645628e+01	2.793341556490792144e+01
7.566384944081674946e-02	7.894005247609632292e-01	1.036642271952827969e+03	2.376734778892060918e-01	-5.632492428855456756e-01	-7.374468993932238314e-01	-6.954467981415592970e-01	2.345051559118204454e-01	3.926970401616839013e+01	3.066477417968783215e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.400078740247425735e+00	3.016339153455313138e+01	6.993447819585622938e+01	2.462151210167916049e-01	7.808761218842474872e-01	0.000000000000000000e+00	1.280612855195275346e+00	2.044605782329739219e-01	8.606642856510557067e+02	3.260356106779329366e+01	2.545934232623466187e+01	5.806290339402796263e+01	2.504307079838585182e+01
1.200047674467882991e-01	4.272859610435370548e-01	1.244725214887699394e+03	2.410490748993122379e-01	-4.947345266204511982e-01	-9.478968308359660977e-01	-2.039006347637032368e-01	-1.840103097218726280e-01	3.791114446764409962e+01	2.955962939661907640e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.817364278344190343e+00	2.909754776041104307e+01	6.747077386426317958e+01	2.461696437854456743e-01	7.797081784710360175e-01	0.000000000000000000e+00	1.282531115629624185e+00	2.405825192974940241e-01	1.003330099372778136e+03	3.055914772127539436e+01	2.382721740538294952e+01	5.438636512665834744e+01	2.345474590185918728e+01
1.996756549838742401e-01	1.189766221670992934e-02	1.072876013579067148e+03	2.224742314780765728e-01	-4.052316902759532380e-01	-8.467204030613494359e-01	2.267306959081681061e-01	-2.139805784050506088e-01	4.206044613544891320e+01	2.742847096961277487e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.580586830267350251e+00	2.943487358913661822e+01	6.948891710506168806e+01	2.389155325661748153e-01	6.521203051742197054e-01	0.000000000000000000e+00	1.533459381751410389e+00	2.108381918278443290e-01	8.860597604851014921e+02	3.473663650463134900e+01	2.265246599812613582e+01	5.738910250275748126e+01	2.430950211828273311e+01
2.291298418204877618e-01	2.098572076470657521e-01	1.066754110235562166e+03	4.162954538455189701e-01	-1.708222565483170641e-01	-9.605014952267046935e-01	-9.360579586509696348e-01	9.266397127746741624e-01	4.238845657320164406e+01	2.451917988178854912e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.859595132979993348e+00	2.785845250204429391e+01	6.690763645499019674e+01	2.321678963895625891e-01	5.784400250442189861e-01	0.000000000000000000e+00	1.728787699163028657e+00	2.097622772639682054e-01	8.817817152496064637e+02	3.503866616594174843e+01	2.026776693454337419e+01	5.530643310048512262e+01	2.302803866975397895e+01
2.544287444538684828e-01	4.277372096559519110e-01	1.093965663939698516e+03	2.089172376101613438e-01	-4.817971586275939799e-01	-7.358179832336922965e-01	-3.213055841338314234e-01	6.106090820196042879e-01	4.265805886475938991e+01	2.766941463570295312e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.397670143383817010e+00	2.976978055090462760e+01	7.032747350046234658e+01	2.386442798891123263e-01	6.486327641729888738e-01	0.000000000000000000e+00	1.541704420798117869e+00	2.145322387406090603e-01	9.007288069433521969e+02	3.512303544037087732e+01	2.278195156383361208e+01	5.790498700420448586e+01	2.451131357515380316e+01
6.828019647177235862e-01	1.062292225542008639e-01	1.074839496900882978e+03	2.941066221481152820e-01	-5.321093017523804702e-01	-9.064393762366427243e-01	1.572128835038185402e-01	1.191563214637166024e-02	4.268985121387940751e+01	2.834745124159198681e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.705571811193123288e+00	3.015823372244213019e+01	7.103730245547139077e+01	2.398091421127238609e-01	6.640325612654186527e-01	0.000000000000000000e+00	1.505950247521510743e+00	2.111824486696135539e-01	8.874280597725934285e+02	3.524642489723226646e+01	2.340477379995836671e+01	5.865119869719062962e+01	2.489982723541653442e+01
2.115012519014152215e-01	5.252329375414992452e-01	1.001050175906734125e+03	1.753096705080141038e-01	-7.778991451053842709e-01	-7.913330334572984404e-01	6.747031677656527560e-01	-2.094280076399585855e-01	3.683899501758332207e+01	3.236926373943263258e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.483782607084804805e+00	3.004919019382566958e+01	6.920825875701595464e+01	2.489572336907303340e-01	8.786684795278134619e-01	0.000000000000000000e+00	1.138085664046340595e+00	1.981587814780254864e-01	8.354836482384505416e+02	3.074633812067833816e+01	2.701583816754448364e+01	5.776217628822282535e+01	2.507947248590672729e+01
1.493253610071284820e-01	3.167301163804835396e-01	1.003777531899148244e+03	4.059427949008824754e-01	-2.570996871492775560e-01	-8.970821425775072910e-01	3.515661018582795783e-01	-3.306631203040722999e-01	5.077276710543311111e+01	2.103451961452926966e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.683917401235992983e+00	2.791928906551161660e+01	7.180728671996237722e+01	2.071220792081715778e-01	4.142874382018544854e-01	0.000000000000000000e+00	2.413783059269992037e+00	1.986430116338713803e-01	8.374215979473108291e+02	4.235853929204885304e+01	1.754861072927551291e+01	5.990715002132436950e+01	2.329241383341885197e+01
3.295135292104567348e-01	6.611361293568296382e-01	1.128204394606633059e+03	2.939340549988829210e-01	-3.691628061039353703e-01	-9.302463554029554160e-01	5.282289231438314081e-01	1.793592977103708741e-01	4.726406399147889914e+01	2.624653670719497711e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.765879986897089804e+00	3.040127835798746503e+01	7.351060069867386915e+01	2.295636512615386315e-01	5.553169679172508255e-01	0.000000000000000000e+00	1.800773356071865061e+00	2.205014538042571748e-01	9.243696801004574581e+02	3.872511896168463608e+01	2.150471564403754599e+01	6.022983460572217496e+01	2.490884239689172475e+01
4.175410110541775688e-01	2.605877325660044264e-01	1.280443292530356757e+03	2.541484086936247055e-01	-4.422335359367582375e-01	-9.699356575774209510e-01	5.355091291574997081e-01	2.913071879962618183e-01	3.923523314397015582e+01	3.204464827311507946e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.895762606314551846e+00	3.083654085271461298e+01	7.127988141708523528e+01	2.474558980847120782e-01	8.167314351243977200e-01	0.000000000000000000e+00	1.224392691396393174e+00	2.466687422220817660e-01	1.027088182010124228e+03	3.147205975024020219e+01	2.570422052613447406e+01	5.717628027637467625e+01	2.473515201620526938e+01
3.208858578661482608e-01	4.318050426385320328e-01	1.456128917405671018e+03	4.252856174560135094e-01	-2.470398753469122965e-01	-9.646684476740187142e-01	2.962417573696007889e-01	8.535847652122154905e-01	3.908719497258491771e+01	3.366360524190422865e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.874978369678149903e+00	3.156091047896238422e+01	7.275080021448914636e+01	2.486105653703203355e-01	8.612438233420254274e-01	0.000000000000000000e+00	1.161111375080214003e+00	2.761484814423700307e-01	1.141024386565292616e+03	3.062903380052336644e+01	2.637906617563487188e+01	5.700809997615823477e+01	2.473137800022344379e+01
4.465289258804394090e-01	1.984811494998975079e-01	1.164231178412814870e+03	4.561991466718318122e-01	-1.812132821908235270e-01	-9.208092047950856562e-01	8.445859143066990204e-02	4.665569184683955317e-01	3.987393926151687396e+01	3.072131881334494707e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.740946569517208165e+00	3.041741428576389694e+01	7.059525807486181748e+01	2.457977696600540662e-01	7.704610926915540503e-01	0.000000000000000000e+00	1.297924073630463582e+00	2.267500311587012096e-01	9.490337685664745777e+02	3.250371978703336850e+01	2.504285146365781145e+01	5.754657125069117285e+01	2.479512004335044750e+01
7.473986047135721122e-01	1.685370120564856911e-01	1.315583431213010499e+03	2.728309621479976244e-01	-5.373928099766063227e-01	-9.914249073416533387e-01	-8.333839609730762932e-02	1.301802614255745116e-01	3.464838207416411109e+01	3.382287294350614815e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.010540174566397553e+00	2.980124547102191457e+01	6.847125501767025924e+01	2.499636614833977977e-01	9.761746701796644166e-01	0.000000000000000000e+00	1.024406830609475350e+00	2.526234931054547328e-01	1.050255009877687598e+03	2.766065163624323375e+01	2.700162748796433476e+01	5.466227912420756496e+01	2.379106382328806646e+01
4.944633414794014636e-01	3.624400976853345280e-02	1.301390418086066347e+03	2.645033590099252763e-01	-5.258933055916626964e-01	-8.977960406900662438e-01	6.105963716291351595e-01	-6.734519527236469960e-01	3.600764932331271240e+01	3.468162879580498981e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.685535712355908267e+00	3.076279874341828702e+01	7.068927811911770220e+01	2.499120302394537141e-01	9.631739213076259132e-01	0.000000000000000000e+00	1.038234090310894420e+00	2.502215774878936982e-01	1.040919695972239424e+03	2.880101413356176465e+01	2.774038572065904162e+01	5.654139985422080628e+01	2.460587730794957650e+01
1.816280803292984747e-01	4.281603893374527625e-01	1.323086036715069440e+03	2.323044470741068845e-01	-4.275891246823357861e-01	-9.838569751780923411e-01	-7.405030632645919209e-01	-2.065617294066413034e-01	3.496514332150881899e+01	3.081166096830790480e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.961666859758773196e+00	2.856246597043939772e+01	6.577680428981672378e+01	2.490031743415477561e-01	8.812107728256930450e-01	0.000000000000000000e+00	1.134802286623661116e+00	2.538905826967568502e-01	1.055174637430210623e+03	2.788532253452999399e+01	2.457284662114689056e+01	5.245816915567688454e+01	2.277907368042415470e+01
1.107635991587710977e-01	2.006401894063422897e-01	1.019192941652911259e+03	2.294839776719987678e-01	-6.381800356822298070e-01	-9.347294307642149969e-01	1.140178389364085720e-01	-3.983212293251913172e-01	4.661468585709296519e+01	2.325126931786588003e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.778293233000627804e+00	2.832230118514943129e+01	6.986595517495884167e+01	2.220435829388251459e-01	4.987970827294104792e-01	0.000000000000000000e+00	2.004823273079333834e+00	2.013756600405837704e-01	8.483484219687542236e+02	3.880109062266024722e+01	1.935387080930241765e+01	5.815496143196266132e+01	2.357489179046017469e+01
2.700419987200022298e-01	6.941215159312651428e-01	8.314224499076045731e+02	3.969893366803601276e-01	-2.192774974317327208e-01	-5.038578851463593189e-01	6.272925302125915703e-01	-5.051124030257402309e-01	4.152299242851428573e+01	2.563249166044287364e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.098855562625289828e+00	2.823783424085512195e+01	6.715548408895716648e+01	2.360024441872762002e-01	6.173083913586335791e-01	0.000000000000000000e+00	1.619935860257950999e+00	1.675841737197382442e-01	7.120862848067002915e+02	3.556316826069045334e+01	2.195344219062323532e+01	5.751661045131369576e+01	2.418483812682545420e+01
8.712553527362143502e-02	5.398953033418311953e-02	9.139399670937758628e+02	1.827916444019610509e-01	-5.906639713504856504e-01	-7.395782822739760398e-01	-2.641775973391994325e-01	-5.574242201923689244e-01	4.034012461406182837e+01	2.685258162781770253e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.403239911280457886e+00	2.853445236362317416e+01	6.719270624187953445e+01	2.399269398725496494e-01	6.656544045096326467e-01	0.000000000000000000e+00	1.502281053389362908e+00	1.825733498638114072e-01	7.728360153335523819e+02	3.411215432743137654e+01	2.270690577536701937e+01	5.681906010279839592e+01	2.412911838991576019e+01
1.733617411684492682e-01	2.759242540236582775e-01	1.075004174623578365e+03	2.420104306641102099e-01	-5.686416793618468413e-01	-9.309975365286965454e-01	5.891138107705894411e-01	-6.510605288832563842e-01	4.162645273568661253e+01	2.674501386525025026e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.767932502871254474e+00	2.890629025929778351e+01	6.837146660093685568e+01	2.381564999439862718e-01	6.425004319986551415e-01	0.000000000000000000e+00	1.556419186971212953e+00	2.112112906116126732e-01	8.875426845730980858e+02	3.436762277427825296e+01	2.208121247924059816e+01	5.644883525351884401e+01	2.386560502148331153e+01
1.743886134846726332e-01	1.685057201683545225e-01	9.337537160381666581e+02	2.929955025017568770e-01	-5.968895481578123663e-01	-8.053409830743363251e-01	-1.478847863248984040e-01	-7.641091996786522622e-02	3.433939292506042307e+01	3.350260186524997863e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.507046766589691167e+00	2.952724773730203367e+01	6.784199479031039459e+01	2.499619655751383895e-01	9.756317456852953152e-01	0.000000000000000000e+00	1.024976897710096591e+00	1.861397379142089303e-01	7.872182439753283916e+02	2.895054589895556063e+01	2.824507163394027742e+01	5.719561753289583095e+01	2.489356590415292203e+01
7.942062594004731801e-01	1.221262809253416681e-01	1.087620232030282068e+03	2.908198223860107845e-01	-5.991345542749599851e-01	-9.800353898109478434e-01	2.268565039784455062e-02	8.546236849942879799e-01	4.039093658024624744e+01	2.958663621443277236e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.941435729704383384e+00	3.002174517639609519e+01	6.997757279467901981e+01	2.440404213186953275e-01	7.325068126521862011e-01	0.000000000000000000e+00	1.365175016433364918e+00	2.134208887893510043e-01	8.963187682723420266e+02	3.328683143121503463e+01	2.438283079496993366e+01	5.766966222618496829e+01	2.474141120674893202e+01
1.493734006569027994e-01	3.898366934552686125e-01	1.068500145852236756e+03	4.215499905722568386e-01	-2.076368936407005650e-01	-8.851755482274453746e-01	-1.787594820713547528e-01	-5.900837209948701645e-01	3.333550838467704125e+01	3.192402115082467873e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.657667516902435079e+00	2.839788628909550638e+01	6.525952953550171287e+01	2.498830484342317027e-01	9.576581458556316928e-01	0.000000000000000000e+00	1.044213954977156744e+00	2.100691401861049523e-01	8.830021189819564142e+02	2.754843279413781332e+01	2.638198107086249777e+01	5.393041386500030399e+01	2.346798653565200254e+01
1.914110678007125907e-02	3.023248468214655982e-01	8.707128313708973337e+02	2.378300190251235458e-01	-4.173206245878618992e-01	-8.325582849457245915e-01	-6.607107603767152781e-01	-2.162056245556715772e-01	4.290019934351813902e+01	2.653594482360160001e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.554506473136004541e+00	2.920513379523590913e+01	6.943614416711973547e+01	2.361145081600389273e-01	6.185506181712173701e-01	0.000000000000000000e+00	1.616682565052737219e+00	1.747490397905845649e-01	7.411857989389687873e+02	3.651860771145273077e+01	2.258860737467127677e+01	5.910721508612400754e+01	2.486074285316473365e+01
3.048011938123992848e-01	4.707912087698148396e-01	7.620729889011503246e+02	2.370630277555973719e-01	-4.474508881927697912e-01	-6.088714865630243667e-01	5.245231595100889876e-01	-9.852457913048380256e-01	3.852233105276858538e+01	2.760118933292871901e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.225433528188562882e+00	2.830824983159498132e+01	6.612352038569730439e+01	2.431803174357133335e-01	7.164984199715254132e-01	0.000000000000000000e+00	1.395676490172499395e+00	1.548055757801356791e-01	6.599101078173260930e+02	3.335828286657223885e+01	2.390115696686221369e+01	5.725943983343444899e+01	2.451343362493827271e+01
2.872242444947827322e-01	5.272581031501759607e-01	1.136420765480883574e+03	3.365058991444933589e-01	-3.041716401491831867e-01	-6.759376239011336551e-01	2.435685698345214090e-01	4.669839147061351226e-02	3.660238615355373781e+01	3.210983080696817638e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.313032575883655628e+00	2.983195101339884303e+01	6.871221696052191419e+01	2.489312922496803304e-01	8.772605882103295949e-01	0.000000000000000000e+00	1.139912146332787035e+00	2.219304248116048817e-01	9.300175511062942633e+02	2.995455830408431552e+01	2.627795343742162260e+01	5.623251174150593812e+01	2.441378854937528686e+01
5.576056112537257636e-01	1.193250036127739833e-01	1.191191685002466784e+03	3.488322007146559822e-01	-4.751690898678339603e-01	-9.079274892002938691e-01	3.348261087917555612e-01	-4.577307341169755128e-01	3.976714821529790100e+01	3.037815280987286215e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.709108772427178291e+00	3.020311731466856742e+01	7.014530102517076671e+01	2.455209996631256275e-01	7.639007113461252496e-01	0.000000000000000000e+00	1.309070649034776990e+00	2.314017061087318416e-01	9.673393948910260178e+02	3.229421237441950865e+01	2.466957180518190285e+01	5.696378417960141149e+01	2.452742851080770947e+01
2.510374457875301224e-01	6.582158960800164049e-01	1.296261403859184384e+03	2.512489695056482897e-01	-4.091334526343470834e-01	-9.773904232034460460e-01	8.200523660186911368e-01	-9.255747227203374450e-02	3.678862140018707549e+01	3.248453446658936628e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.928541987927335555e+00	3.008299710418536321e+01	6.927315586677644887e+01	2.490349004091531870e-01	8.830049409360084534e-01	0.000000000000000000e+00	1.132496494232493989e+00	2.493520744941248035e-01	1.037537180109151450e+03	2.944616025477298393e+01	2.600110499655805896e+01	5.544726525133104644e+01	2.407887873909863785e+01
6.929793537945445614e-01	5.090597641685133956e-01	1.140272913894781823e+03	2.516476144414565019e-01	-5.162932426860866730e-01	-8.240327750895317660e-01	2.051263230916851588e-01	5.846439710854045568e-01	3.674405033656393726e+01	3.662028151468534531e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.539289158228148047e+00	3.193362567727047718e+01	7.336433185124928968e+01	2.499992884710262320e-01	9.966315955713943575e-01	0.000000000000000000e+00	1.003379788924587013e+00	2.225995903510412099e-01	9.326608339117123023e+02	3.005403455600188423e+01	2.995280041290597950e+01	6.000683496890786728e+01	2.611944738841395974e+01
1.828833904105467978e-01	1.588490991148989173e-01	1.229015491189484237e+03	3.210226667462929839e-01	-3.550493568406664635e-01	-9.649834279627824696e-01	-1.793426334797482702e-01	-3.163503766835128461e-01	3.955849337340823269e+01	2.766266312809598205e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.876176519555590616e+00	2.870642051162430164e+01	6.722115650150421118e+01	2.421707967994958521e-01	6.992850528198125692e-01	0.000000000000000000e+00	1.430031996204663258e+00	2.378967939826797662e-01	9.928204938115254663e+02	3.195621280037156708e+01	2.234650195602900169e+01	5.430271475640056167e+01	2.318967191058574784e+01
2.180799912145474639e-01	4.498864424147564489e-01	5.579830074156797082e+02	1.822865873543283444e-01	-6.676255983202691313e-01	-4.326103462826269008e-01	6.136142302882875016e-02	1.731894261086590059e-01	3.832860203257532561e+01	3.006882619177432758e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.018182398085694995e+00	2.951044225214716121e+01	6.839742822434965319e+01	2.463541651951498823e-01	7.845009887451400710e-01	0.000000000000000000e+00	1.274695652837308124e+00	1.161489894617005192e-01	4.999171893756565055e+02	3.434004097522907983e+01	2.693979609861583668e+01	6.127983707384491652e+01	2.643951885525564194e+01
5.705983692686613651e-01	8.677719717039485969e-01	5.858034973977639766e+02	4.697367612240919699e-01	-2.876819950504392875e-01	-2.503952963672203547e-01	9.121319212321640224e-01	-9.276144245959652146e-01	5.059628632170279872e+01	2.366439014641684579e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.823884863800980805e+00	2.970137771569368468e+01	7.426067646811964096e+01	2.171181631876200058e-01	4.677100211654512396e-01	0.000000000000000000e+00	2.138076916778852699e+00	1.215172308818143060e-01	5.223285134288718154e+02	4.511414085178210343e+01	2.110033577264815463e+01	6.621447662443026161e+01	2.648321122301474873e+01
6.605947395655690224e-01	7.557977982428055741e-01	1.374274323045445499e+03	3.282863529261819124e-01	-3.211975314014240412e-01	-9.094274394323740296e-01	8.469063646369233700e-01	-1.661002462171486116e-01	3.646139474999075958e+01	3.630899325799859412e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.712701507128318035e+00	3.167506777933313344e+01	7.277038800798935370e+01	2.499989034989169301e-01	9.958201957704263529e-01	0.000000000000000000e+00	1.004197348323850658e+00	2.625030787429898926e-01	1.088521147396928882e+03	2.888024224566130727e+01	2.875952848697178155e+01	5.763977073263308881e+01	2.508910141500042101e+01
4.583780195798876078e-01	5.028149831633865752e-01	1.174417497250007045e+03	2.251290876675753339e-01	-5.708277881074574900e-01	-9.009040004658661616e-01	-1.313551963816643187e-01	9.599529426235957619e-01	3.976360491012771803e+01	3.347521252319980078e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.692644222086857386e+00	3.173782718826303295e+01	7.323881743332751171e+01	2.481569520738141910e-01	8.418555761948466332e-01	0.000000000000000000e+00	1.187852202060547979e+00	2.285089974190464557e-01	9.559613302198733891e+02	3.236736970886367004e+01	2.724865067616704906e+01	5.961602038503070844e+01	2.583442795693030547e+01
2.331531105374363630e-02	8.667837376873314126e-01	6.695321780648890808e+02	3.767415891838395425e-01	-3.115901236579367573e-01	-5.475369051208128779e-01	-2.163394384174754936e-01	-4.564841471517060989e-01	4.739033063500603049e+01	2.116648853426840304e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.150214186230285485e+00	2.713894749115909022e+01	6.855681916927443353e+01	2.134210417913739999e-01	4.466415036706508634e-01	0.000000000000000000e+00	2.238932100536251024e+00	1.374809494304519986e-01	5.886062610236882620e+02	4.166252688340392751e+01	1.860821365392244431e+01	6.027074053732636827e+01	2.385881495839365840e+01
2.917850360640758534e-01	6.784254250464836211e-01	1.196537025155833589e+03	4.007613019563902035e-01	-2.041466509305916444e-01	-7.147568613206114474e-01	7.618864107164758925e-01	-3.162628726910179378e-01	4.980848890127735729e+01	2.462214920446325550e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.367072719166687378e+00	3.011807750121343474e+01	7.443063810574061279e+01	2.213736064756729738e-01	4.943364022398963331e-01	0.000000000000000000e+00	2.022913941738626598e+00	2.323213990385989136e-01	9.709530586215000767e+02	4.041842407357015787e+01	1.998029834073508582e+01	6.039872241430524014e+01	2.444011564248595292e+01
